sku,filename,caseW,bboxH,cxRatio,cyRatio,canvas,color_mode,extra_chunks,pass_technical_geometry,dial_graft,registration_inliers,source_sha256,final_sha256,visual_review,visual_notes,repair_method,metric_warnings
CRRF1292SNXS80K1,CRRF1292SNXS80K1.png,0.780273,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,skipped-after-visual-artifact,,03da79b4e9aee5afb266b39e4355679c7faf46a001b50f3f15d98b8a66594b5b,df329b0edcb23ff7e50482ebff6e6504487b7d4376597bb5e66c89f82d8ba426,PASS,Visual QA found a false-positive projective dial graft; retained the clean generated render without the graft.,normalize-clean-higgsfield-raw-without-dial-graft,
CRRF1136SNKN55J1,CRRF1136SNKN55J1.png,0.781250,0.873047,0.500000,0.500326,1024x1536,RGBA,,True,applied,164,9d338c4d05aa12dc624188e5a3c9467d60d5acca32903da3f7cb37c3c10ea556,79b67627cf284117409215a38d34de1aa0acb487cacd78e3312f2b907e6206fe,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRFAC00007W0,CRFAC00007W0.png,0.780273,0.911458,0.500488,0.500000,1024x1536,RGBA,,True,applied,95,e5b48cc5cbffce542a9c4458081d0ed8064908586e2a7bbee0f681faca26da94,2f2d0b4097953fda6e71dab06432581388ed7524a60e8e14c5d794931dfae3ac,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRSRP635K1,CRSRP635K1.png,0.780273,0.867188,0.500488,0.500000,1024x1536,RGBA,,True,applied,205,a9c95d5d636fc44ee4b7ae6cf7f6249fc9993af5e8a5bd4033f47a1f143ee74b,50534aed8e8a17730259c1c9ad83a3e991fba107c07def5c1e388ce41bf21002,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRRF1527SNKL86K1,CRRF1527SNKL86K1.png,0.779297,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,registration-failed,10,8ebea46841053360a1ffe56f879b85ffac7ea9f61d79178cccf09a74dd4571e8,e48270dca202a3a1db59b1b013d7c81d63767122de9a8b6ea7cec83f456a3bab,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRRF1122SNK366K1,CRRF1122SNK366K1.png,0.780273,0.911458,0.499512,0.500000,1024x1536,RGBA,,True,applied,31,a220b3f0af23132ab3b27b012a8cace61e44e9955ea64a1868623e8a62c4cac0,59a27f2280bd56610c557b55fa845371e19c6d8be0bc895773f078868d858ab2,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRRF209-SNKK84K1,CRRF209-SNKK84K1.png,0.780273,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,76,f5571465d3f5cb631475e7a79b7a479490618e088cd2a6d2c55e8c011ee749f2,8a9a7fb60af0e322a75031918b29d047b3de722de8ba20ff0b95d4f7f1feefc6,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CREQS-940NL-1A,CREQS-940NL-1A.png,0.780273,0.876953,0.500488,0.499674,1024x1536,RGBA,,True,applied,323,e2ec52cf03d1c3c6584568e35b5f44faeb005098ee3f03869df4f64d41244f9a,459816788d2e4375d775a4617e0b737dcb097162c74503c20d4852d802fc468d,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRGA-2100-7A7,CRGA-2100-7A7.png,0.780273,0.876953,0.500488,0.500326,1024x1536,RGBA,,True,applied,61,da1b37f9885ca45d314f9a2a5ba2e269c92eff3ac604a4cea144221df7caf06b,2d3f79986baebddbc82106d1ac4588670d4d685eaf92d07e179cca66097fe8dc,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRRF1728SNK567J1,CRRF1728SNK567J1.png,0.779297,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,191,88cd818d58782834c7f0b96392186498c1de299a2cbd4f75e53eb6d06147b98c,adbffd07a79df4472085eeb1d027d2fc584c261372291c35dd5f3822f3fd2a6b,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRRF1725SNKE01K1,CRRF1725SNKE01K1.png,0.781250,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,217,2a118aa723995895efcf55a896d9712e3f637f58eaf26224ecb1701cbb6ba7e4,95fdbbb660042bdf9e3868dc044759daa4342cc86bc4a6098a8f098df9efa758,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRRF1670SNKC51J1,CRRF1670SNKC51J1.png,0.778320,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,153,6ab78d745dd455fc5245dfd3e86b63af542c4e3c2c68ac63f7087216863adf0a,5bd9fb0f205126fd86033e4b69e790c61d0ecd633ad7dcd7548d7e6178a12de5,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRRF1598SNKE57J1,CRRF1598SNKE57J1.png,0.781250,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,172,2ede36c1ef955415c797437fe12350281066a57a0e44a21da819e0ddc8aead74,9736339005a7f6196f1378f4e8aacda59aec2f065fc13ddb70ed1bdadc6d66a5,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRRF1533SNKD99K1,CRRF1533SNKD99K1.png,0.780273,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,179,23ec8b945cc1e149572e1f88165b930045f73ad4e9cac785b2e78455895b4b75,581de074464687eb5334e5667cc25744251e52d7326a9b3722c5b74766ff5822,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRRF701SNK563J1,CRRF701SNK563J1.png,0.779297,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,219,0f79250694015917c924d021fa63824d921ff7128c7490eb8a76ea43d1322379,6843ad3d86360580ac097d3bcd88d652766e12cc578d8a2c2103b7dcd40a954f,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRRF446SNK375J1,CRRF446SNK375J1.png,0.780273,0.911458,0.500488,0.500000,1024x1536,RGBA,,True,applied,208,65b1f5f6e2343f514753dbf82ee50b7f69061c0ee411ef82553bbf6387ac97d7,1954851c751a2e83ab82a9552721acf6786b1e9ecc1736a50b3a342cd7a6320e,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRU579,CRU579.png,0.779297,0.886068,0.500488,0.499674,1024x1536,RGBA,,True,skipped-after-visual-artifact,,7c29003ccf3c273d97fb7ecfe2cdea8dd2bb5288c949bbdc316348c3712752a4,16c4d69648b98130e9bf40ca7f0d6e2cff81acb6dff02d263bf93b4d2ae52ec3,PASS,Visual QA found a false-positive projective dial graft; retained the clean generated render without the graft.,normalize-clean-higgsfield-raw-without-dial-graft,
CRSNKC51J1,CRSNKC51J1.png,0.779297,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,151,6ab78d745dd455fc5245dfd3e86b63af542c4e3c2c68ac63f7087216863adf0a,9728ab54db66d10eb9cb806bae3778b0b224e7f7f4b9903dcf0079e3fc403081,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRU578,CRU578.png,0.780273,0.911458,0.500488,0.500000,1024x1536,RGBA,,True,skipped-after-visual-artifact,,7d26469bcf4e0802fd668afb8a1016a2a8cd051dc302571042195d4d604e94e2,c0f69763f63121f6c24fafb38bd4ad6ca3806e71ba3ece26a9cfefd147244559,PASS,Visual QA found a false-positive projective dial graft; retained the clean generated render without the graft.,normalize-clean-higgsfield-raw-without-dial-graft,
CRRF1683SNXS79K1,CRRF1683SNXS79K1.png,0.779297,0.911458,0.500488,0.500000,1024x1536,RGBA,,True,applied,104,1d35470cde3cf1bfa284eb7a4399308eb98758a6ec9310239ec5a14c83a788c2,20b24e153213a0db9f91f6217dd04ffb69a3c13883550118bba3ced949b8db5c,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRRF1004NR1Q003W0,CRRF1004NR1Q003W0.png,0.780273,0.911458,0.499512,0.500000,1024x1536,RGBA,,True,applied,72,63ed20db16e421bde7582406bac789a8fbe45f45a57e9c1eb0322e084d278662,987458c6c0ed6f903e8720bdfdd50df12015b7d305c8c3900e69dcc107f4e53a,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
WW610,WW610.png,0.780273,0.911458,0.499512,0.500000,1024x1536,RGBA,,True,applied,301,03a536295dfd272d7bff8791a2532eb42eee75b4cd8d20160d59f5bb83eaf9eb,0717bfc7e4a31b47e546be3f68dee3fc9e493842efdf86d3c681e44089131642,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRR3253518513,CRR3253518513.png,0.780273,0.911458,0.499512,0.500000,1024x1536,RGBA,,True,applied,62,7dde403b893ce419bdbef4ce988415d48b976ae23929839611072267249d4008,33ba9cc2db0c5da4f1715fbbd4d04bb32d44082b9f7aabec55e6d6df91973ced,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRRF1558SNKK94K1,CRRF1558SNKK94K1.png,0.779297,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,17,753bbc6a5c35ade8a9c97db95de36686ca2c621d821cecf15fc4a53b7d4c99fe,aeb0f5bbcb6d550424c28e0f5dddd054e45e6c1de5dca5be3e81deb384b99ba9,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRRF1438SNKL58K1,CRRF1438SNKL58K1.png,0.780273,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,150,cae911000f1610e2cd2c6621829ce5cedc4b5dcd48a1883e3650883cadf8efc6,ef24df4e6417ef682815c8778d328c6443739eb92ceb7e64ed998bbbdc3caa66,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRRF378GA-700-1B,CRRF378GA-700-1B.png,0.781250,0.878906,0.500000,0.500000,1024x1536,RGBA,,True,applied,220,dc203cbf6730e7394252fb3c90c4693c2bce318fb20b05161a0e0061f05bca5b,c7eb97a44eaff24bebc1908a89c54187f844602ec37d0e3cd9e3e9ab4003d68a,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRRF1283GA-2000S-1,CRRF1283GA-2000S-1.png,0.781250,0.876953,0.500000,0.500326,1024x1536,RGBA,,True,applied,40,5f39933ea972f414aec18c5eb6099fac2a1c24fa75e656360fce2eaeb93795f1,c9615ec630f1d2ebd64a904f91de9b557c204d9d946ef595bb25b6dcfbe55ca8,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRRF855INV8930OB,CRRF855INV8930OB.png,0.780273,0.863932,0.499512,0.500326,1024x1536,RGBA,,True,applied,296,8fc113c04de86245a2f4b10b2ec3684e1c757bb709a3f6cf6b9a349b600cb8e3,9561e1042586850e6b3cd15b27e2cde8c32bc86d217b329ad42518b58a5b440b,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRGA-2100VB-1A,CRGA-2100VB-1A.png,0.780273,0.852865,0.500488,0.500000,1024x1536,RGBA,,True,applied,31,2d9f8c6e53cfcacafe8e811cb5b66c6165ea39f50a37e6c664fb4afd9e20757b,39cc7e7f77142b1089d9e5cee0eae9273b07ae5943b8be6bb7541663ed81e323,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRRF1639SNKE54K1,CRRF1639SNKE54K1.png,0.781250,0.911458,0.500488,0.500000,1024x1536,RGBA,,True,applied,125,73fd0003ef4e01830b3c8eae581d171a874d10bc6781d0dff44be17867067b80,a41ecdc8d7ef576b7d8a947ea3ce3458069c6b2cd46b0e040dde853bd090d6d0,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRF20560-5,CRF20560-5.png,0.780273,0.865885,0.500488,0.500000,1024x1536,RGBA,,True,applied,430,ce51fa64fbb08e7853bc0cdf3ccc741ad2d23526d288a3698747cda93a6e809e,c9b16bd763d5783a4f6caca3f85e5e1c921c8576367ac410ee0e7d3b95db9d81,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRGA-110HR-1A,CRGA-110HR-1A.png,0.780273,0.895182,0.499512,0.500326,1024x1536,RGBA,,True,applied,163,4810bc45ed375bb684c7503cfbb516f3fedd47665aeec1497dbde14e3af27c3d,e1902a227be2394baaccf723b913a4fd51b1b0d97efd25ac43268da02c63ba19,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CREFV-620D-1A4V,CREFV-620D-1A4V.png,0.780273,0.893229,0.499512,0.500000,1024x1536,RGBA,,True,applied,387,b7f702afb355aab60a148f7bf78df024f1c4ddd495a4d3f240af0574fc96d096,43b0a4beafb455ead794263299c5c68d314c6a1a816f96ec84c81796126f4648,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRU616,CRU616.png,0.780273,0.899740,0.500488,0.500000,1024x1536,RGBA,,True,applied,224,421477cbbe5b50c2cb72574ede0d7c336f044173b6e8c4a19f470bceb5009b08,0f3f48d335f0aa28be75a9e8dd4b6c79144d2d100a291eac1261582239393d49,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRRF1597SNKL66K1,CRRF1597SNKL66K1.png,0.780273,0.911458,0.500488,0.500000,1024x1536,RGBA,,True,applied,101,6cae1f6832ce7440871f6e12935142002dcdd7bed29c4a26290e42ba5da3197d,01ea7b9e9f3f80e94ee0ffb881bd16515959a3df4e0971178b051fcf3cb079dc,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRRF1495SNK621K1,CRRF1495SNK621K1.png,0.781250,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,140,2951f59a5a8e3ba21f2e467931d01b04c9e4c5335b44d758ddb6f67445016ab5,cbf14974f7d96ccbfc2139fadd09b57a16a825e59d5accb9a1de00456025d55a,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRGA-100-1A1,CRGA-100-1A1.png,0.779297,0.865885,0.500000,0.500000,1024x1536,RGBA,,True,applied,79,2e12eb14812d20aa80ef41719c365a7b1b80604f220a600bd7be792940b85fb3,3d4474195a677f6abfda6f9b27237a4f740d83c0682c85aa497e5b2d80cefa06,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRRF1494SNKE51K1,CRRF1494SNKE51K1.png,0.780273,0.911458,0.499512,0.500000,1024x1536,RGBA,,True,applied,166,2655fcc73d13cc61130daa28f52ed7919b3ca25373fc9f98cdb6425af845c8f9,e077eb4900a5bf3aeced8c884225e729fc830c27fa47a3d4626c68398267d4ca,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRRF1451SNK615K1,CRRF1451SNK615K1.png,0.779297,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,178,3166d50981f08fe81d63ad9039ef2ce82304d037dadb1a0140070d31aa4c1094,af7fd212abb839e35263341bb513bdf624a03868fb1f6234285b2098afa6d56f,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRRF1341SNK623K1,CRRF1341SNK623K1.png,0.780273,0.911458,0.500488,0.500000,1024x1536,RGBA,,True,applied,127,1f03e4ae3dc4f0a3f77301ee07c53d75dd9b9b976353cf270b8470de0a2c5796,e4ae4ae028366368b9b6aecac3798951a9d7e26d3173af6577f0170aa931d775,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRRF1153SNKP15K1,CRRF1153SNKP15K1.png,0.780273,0.851562,0.500488,0.500000,1024x1536,RGBA,,True,applied,183,2d05f1dc7934018282a013f6352a2973d01bb239aed5a47ecbb31855bdc086e5,8afe44e915a252a8b2c0abc75bd84835816245dacb051dcf09559f1c8f6ca842,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRF20560-1,CRF20560-1.png,0.780273,0.850911,0.500488,0.499674,1024x1536,RGBA,,True,applied,432,ac62da2716cd8492d5af6435b384d2b797355c1ec354f819cc6a4acf096dd911,51a1031e9c722c4bdc20929e711f2f60ed02b732b6e60f3d919fab147c2473e8,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRGA-140-1A4,CRGA-140-1A4.png,0.779297,0.871094,0.500000,0.500000,1024x1536,RGBA,,True,applied,211,115d7b7b2b463d4df8696aeabd168d06be7ae4ed1faf53276778eaae7291fe5d,1a8c72613dc93bbb8553b406152b093a0e082645da62a8de313be48dd566b751,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CREFR-526D-3A,CREFR-526D-3A.png,0.779297,0.865885,0.500000,0.500000,1024x1536,RGBA,,True,applied,276,f066a43d2539b47e5ca336a1d21bff0ccd84cd1647a4ef40ba97dc1bb81decdd,3331c0e723b1a950d0c56b9a659b58b4877d9235513d0a5a6e0f08d90ccdf8c4,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CREFR-526L-7AV,CREFR-526L-7AV.png,0.780273,0.907552,0.499512,0.500000,1024x1536,RGBA,,True,applied,237,054ed65408e63520a267bd08a1fcd2ea11fcb4b35c8568bc0e52ca31b4a17d4e,7787d94ab2a6adc33b91feea0abef72efccf73862fd61e259b3706204abf8900,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRGA-100-1A2,CRGA-100-1A2.png,0.780273,0.856120,0.499512,0.500326,1024x1536,RGBA,,True,applied,136,fbdce28f3eacb27a2c7bf2213dad391a5bde857b0b1d1d99a338427ac000ca50,a98249d8c60501598d2be24039b46cc36ac41bd819ddbb78c4fce8152209e2bd,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRGA-100-1A4,CRGA-100-1A4.png,0.781250,0.862630,0.500000,0.500326,1024x1536,RGBA,,True,applied,494,3c997ae482153f046766db33180b5d3ebd2c4843bd3242bda93a23f040d87639,f13f9438f54eb7b8aad849446ac71b929c3e2ef96e2759e1b8e41e7bb531fce7,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRG-7900A-4C,CRG-7900A-4C.png,0.780273,0.903646,0.499512,0.500000,1024x1536,RGBA,,True,applied,360,5c7fa1bf709288258f41b02f4632ec6d6b8b5f3d3b68d39bd0a01f854aa9fbc0,837c13e827bb878c6bd44c1925fccce5b20653f61e01526ce83179d2c3dfcbac,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRGA-700-4A,CRGA-700-4A.png,0.780273,0.911458,0.500488,0.500000,1024x1536,RGBA,,True,applied,248,65160e924386d97e95d5be2f699749c1af0048e3d1eb17f2a842d8411eb8e9a7,ad48b80839a709aa0398d4bc6b78b6e8928028ad19e6d703bb0dae2360bb722b,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRGA-B2100MF-1A,CRGA-B2100MF-1A.png,0.781250,0.866536,0.500000,0.500326,1024x1536,RGBA,,True,applied,206,0a8ab6d0344eb3e6b2bd1dcae14d8bf524d611409ce2db8ad13cf4c8f0cb9af6,c90455952e2e9461c4e9409e8421549f9baeadd1c19dcc7e3239be3ab6f7ebf5,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRGA-700-1B,CRGA-700-1B.png,0.780273,0.911458,0.499512,0.500000,1024x1536,RGBA,,True,applied,175,9cd66b612bbee4fe234dda51316660ddb3e155660144eee73b6c32422eba1385,81588533f9830c051fcc96785662bc6753b72b646bc4ec6d0e20a14a4ccbc912,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRG-7900-2D,CRG-7900-2D.png,0.781250,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,405,3f53d87d545048ae5ff6975f08cd46fd31cf81cf2818450d524e4acfc77e943d,a342d99b5bbb32b4b31e68298d23702361dbbc95abf0bcc01ac9eeaac3ca7899,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRBGA-280-1A,CRBGA-280-1A.png,0.780273,0.911458,0.499512,0.500000,1024x1536,RGBA,,True,applied,112,871e56d6dde79a8ad5e30fb14bc446ec7c77cedae2ccfd596939f5f0151d6d1b,4feb24493ad6d0380f85a9398a9fdc7e4a068fef1d68f4c401cf1aceb6c6f080,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRRF1405W-217HM-7BV,CRRF1405W-217HM-7BV.png,0.781250,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,339,6261323893522aeeff9997622c97138a1f2df0f54fb92efd456671efeb40568d,6ce3087092bbe2e8ca9a3b7e450f6f0642d9a8636603bf2a1afbbd7aa17cc6bd,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRRF1400GA-140-1A4,CRRF1400GA-140-1A4.png,0.780273,0.898438,0.499512,0.500000,1024x1536,RGBA,,True,applied,210,ba60713b19a37f03826ce86a5e8ad8406354571682bee04a13e39ef0ad2ac77b,35a8d054448d59f71fd9dc2ac6082243e17a14cbf4b6697741724edab6070159,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRGMA-S110VW-4A,CRGMA-S110VW-4A.png,0.780273,0.854167,0.499512,0.500000,1024x1536,RGBA,,True,applied,184,455692c9cd63d5fbc3a350de48bade78f618c3a30da24c64d691c4be282ddddc,8283ff09d543398961573b66228b5cf7ae4eb2ba46b74a5760ff9d3d3ff6635f,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRGMA-S110VW-2A,CRGMA-S110VW-2A.png,0.779297,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,294,85b4d5acb936c80b016cc0e8d2dd3d223b19784bd11bdcce38a768394d3431bc,f5f93b15f2f9963058eed28c87a0590b69531005a1306f49f403007b0da7502f,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRDW-9052-1VDR,CRDW-9052-1VDR.png,0.779297,0.878906,0.500000,0.500000,1024x1536,RGBA,,True,applied,302,7109b32c4e9fbd22a5d30247861df994364c1cbfcf2748640927b4b073915ede,f48eb291db5aacfb0c2f6035574cb1dfbdf38ca2359a01de930eaac003165f4e,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRGA-2300-1A,CRGA-2300-1A.png,0.780273,0.911458,0.499512,0.500000,1024x1536,RGBA,,True,applied,134,46e6c90fba8b2158694ab66dd70a71c252efff87983ee4e9513ca8a7623de3dc,1ae2905f112009482a74ffc35630ebc02d4746c80f3997b4c1bef1858a3ec8d6,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRAMW-880D-1A,CRAMW-880D-1A.png,0.779297,0.908854,0.500000,0.500000,1024x1536,RGBA,,True,applied,208,4cca922122a1e30918ce257fbdfb57cfff35f067a6f1e7993186cbd32a71312d,7263ed757e1989138c63605465e83f0979447f26adb59359a0415f33177ca0b1,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
